Title,Description,Price,PCode
Televizor Sony KD-65XH9505 - 65” (164 cm)," Përshkrimi i produktit  Televizori Sony KD-65XH9505 vjen me ekran 65” (164 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 30W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit Dual, DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, Sony mundëson përdorimin e teknologjive si Dolby Vision, HDR10, HLG, LED, Smart, Triluminos, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, Sony ka porte HDMI, RCA, 3.5 mm jack, audio optike, LAN, Cl.   ",1657.44,287519
"Televizor Sony KD-65XH8096, 65"" (164cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizor i mençur me diagonale prej 65 "" (164 cm) dhe rezolucion 4K UHD (3840 x 2160 px). Prej teknologjive të imazhit ofron: HDR10, HLG, Dolby Vision, Triluminos, Live Color, përmirësim të qartësisë 4-X-Reality Pro, procesor X1 4K HDR, përmirësim dinamik të kontrastit dhe përmirësim të objektit me HDR, Motionflow XR 400 Hz. Fuqia e zërit të tij është 10 W + 10 W. Lloji i altoparlantit është Bas Reflex. Prej teknologjive të zërit ka: Dolby Audio, Dolby Atmos, teknologji të tingullit rrethues digjital DTS. Karakteristikat tjera përfshijnë: sistemin operativ Android, memorie të brendshme me kapacitet 16 GB, kërkim zanor, EPG, Google Play, kohëmatës, teletext, titra. Opsionet e lidhjes përfshijnë: Wi-Fi, Bluetooth v4.2, Chromecast të integruar, Apple AirPlay, Apple Homekit, regjistrimin në USB ose HDD. Klasa e energjisë është A.   ",1079.5,282649
"Televizor Sony KD-49XH8077, 49"" (123cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Televizor i mençur me diagonale prej 49 "" (123 cm) dhe rezolucion 4K UHD (3840 x 2160 px). Prej teknologjive të imazhit ofron: HDR10, HLG, Dolby Vision, Triluminos, Live Color, përmirësim të qartësisë 4-X-Reality Pro, procesor X1 4K HDR, përmirësim dinamik të kontrastit dhe përmirësim të objektit me HDR, Motionflow XR 400 Hz. Fuqia e zërit të tij është 10 W + 10 W. Lloji i altoparlantit është Bas Reflex. Prej teknologjive të zërit ka: Dolby Audio, Dolby Atmos, teknologji të tingullit rrethues digjital DTS. Karakteristikat tjera përfshijnë: sistemin operativ Android, memorie të brendshme me kapacitet 16 GB, kërkim zanor, EPG, Google Play, kohëmatës, teletext, titra. Opsionet e lidhjes përfshijnë: Wi-Fi, Bluetooth v4.2, Chromecast të integruar, Apple AirPlay, Apple Homekit, regjistrimin në USB ose HDD. Klasa e energjisë është A.   ",838.95,282643
"Televizor TCL 55P815 - 55” (139 cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizori TCL 55P815 vjen me ekran 55” (139 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 pikselë. Posedon altoparlantë të integruar me fuqi 20 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, TCL mundëson përdorimin e teknologjive si Dolby Vision, HDR10, HLG, LED, Smart, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, TCL ka porte HDMI, audio optike, LAN, Cl, 3.5 mm.    ",622.72,302909
Televizor Samsung QE85Q70T - 216cm," Përshkrimi i produktit  Ky televizor kombinon dhe mbështet një varg tiparesh të përkryera për t'ju ofruar performancë të shkëlqyeshme. Ka diagonale 85 inç dhe rezolucion fantastik 4K UHD 3840 x 2160 pikselë. Përveç imazheve të detajuara pjesa e audios ka kapacitet 20W. Mbështet teknologjinë HDR10 +, QLED, Quantum HDR1000, Smart. Ka tuner të tipit Dual, DVB-C, DVB-S2, DVB-T2 (HEVC). Lidhet me pajisje përmes porteve HDMI, USB, audios optike dhe koaksiale, RCA, LAN, Cl. Energjia është e tipit A+. Mund të montohet në mur.   ",3523.5,283290
"Televizor Philips 43PUS7805, 43"" (108cm), 4K UHD, i zi"," Përshkrimi i produktit  Zbuloni një dimension të ri nga shikimi i TV me këtë televizor të mençur Philips, me performancë të lartë. Një imazh plot shkëlqim dhe ngjyrë që pasqyron qëllimet e regjisorit, të shoqëruar me tinguj rrethues të qartë dhe të detajuar, pavarësisht nëse jeni duke shikuar filmin tuaj të preferuar, duke transmetuar një seri apo duke shikuar disqe Blu-Ray, do të keni mundësi të shijoni një përvojë vërtet të paharrueshme. Një atmosferë gjithëpërfshirëse kur shikoni filma, luani lojëra ose dëgjoni muzikë - i merrni të gjitha këto me funksionin Ambilight. Si funksionon Ambilight? Dritat inteligjente LED në skajet e TV hedhin ngjyra të parashikuara në mur dhe në dhomë në kohë reale, kështu që filmat kalojnë kufijtë e ekranit. Motori Philips P5 Perfect Picture kujdeset për një imazh plot detaje, ku ngjyrat janë të gjalla, tonet e lëkurës janë më të natyrshme, kontrasti është i mprehtë, dhe lëvizja është aq e qetë sa që nuk e humbni asnjëherë vëmendjen e topit, pa marrë parasysh sa e shpejtë është loja. Merrni shpejt dhe lehtë përmbajtjen tuaj të preferuar! SAPHI është një sistem operativ i shpejtë dhe intuitiv që ju lejon të përdorni aplikacionet tuaja të preferuara të Philips Smart TV, duke përfshirë YouTube, Netflix dhe një buton tjetër me një prekje. Televizori ka një rezolucion prej 4K, pra një rezolucion me një imazh që shkëlqen në thellësinë e tij, kontrastin, lëvizjen natyrale dhe detajet e gjalla. Ky rezolucion është katër herë më i madh se rezolucioni i një televizori të zakonshëm. Philips TV mund të përfitojë sa më shumë nga formatet video HDR10 +! Nivelet e kontrastit, ngjyrës dhe shkëlqimit rregullohen nga TV nga korniza në kornizë, dhe pavarësisht nëse është një serial apo film, hijet do të jenë më të errëta ndërsa sipërfaqet e ndritshme do të shkëlqejnë. Tani mund ta kontrolloni TV shpejt dhe me lehtësi, vetëm përmes zërit tuaj. Kërkojini Alexa të ndërrojë kanale, të gjejë një këngë të preferuar ose të pyesë se si do të jetë moti! Për më tepër, mund të kërkoni që Alexa ta fikë ose ndez përsëri, vetëm për të kontrolluar pajisjet inteligjente në shtëpinë tuaj. Ky është një televizor i mençur LED me diagonale prej 43 "" (108 cm) dhe rezolucion 4K UHD prej 3840 x 2610 px. Lloji i akorduesit është C / T / T2 / S / S2. Televizori është i pajisur edhe me Wi-Fi. Klasa e energjisë është A.   ",581.94,288810
Televizor Samsung QE65Q95T - 163cm," Përshkrimi i produktit  Ky televizor kombinon dhe mbështet një varg tiparesh të përkryera për t'ju ofruar performancë të shkëlqyeshme. Ka diagonale 65 inç dhe rezolucion fantastik 4K UHD 3840 x 2160 pikselë. Përveç imazheve të detajuara pjesa e audios ka kapacitet 60W. Mbështet teknologjinë HDR10 +, QLED, Quantum HDR2000, Smart. Ka tuner të tipit Dual, DVB-C, DVB-S2, DVB-T2 (HEVC). Lidhet me pajisje përmes porteve HDMI, USB, audios optike dhe koaksiale, LAN, Cl. Energjia është e tipit B. Mund të montohet në mur.   ",2449.5,283247
"Televizor GoGEN TVU 43W652 STWEB, 43 (109cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizor me diagonale 43 "" (109 cm) dhe rezolucion 4K UHD (3840 x 2160 px). Ky televizor ka marrës të llojit DVB-T / T2 (HEVC) / C / S2 dhe mbështetje PAL / SECAM BG / DK / I / L / L për HEVC H.265. Fuqia totale e altoparlantëve është 16 W (2 x 8 W). Televizori mundëson lujatjen e skedarëve nga USB. Karakteristika të tjera përfshijnë: kohëmatës për fikje, bllokim të kanaleve të caktuara, modalitet hoteli (Hotel Mode), si dhe një telekomandë. Ndërfaqja e tij përfshin: 2 x HDMI, 1 x USB, VGA, hyrje audio për PC, LAN, dalje për kufje, Cl +. Televizori mbështet standardin VESA. Klasa e efiçiencës së energjisë së tij është A +.   ",409.92,270831
"Televizion Sony KD-65XG8577, 65"" (164cm), 4K HDR "," Përshkrimi i produktit  Televizioni Sony KD vjen me një dizajn unik dhe ofron shumë karakteristika. Ky televizion vjen me diagonale të ekranit 65"" ( 164 cm) 4K UHD dhe me rezolucion 3840 x 2160 piksela dhe funksionon në frekuencat 100 Hz. Pamja e bukur e hollësishme, së bashku me realitetin Sound-from-Picture, sjell performancë mahnitëse audio-vizuale. Procesori HD 4K HDR X1 riprodhon një imazh që fjalë për fjalë e përfshinë thellësinë, strukturën dhe ngjyrën natyrore, ku ngjyrat e treguara janë të pastra, me shkëlqim të lartë pa ndonjë mangësi. Megjithatë, imazhi i vërtetë i paraqitur këtu nuk është thjesht një meritë e këtij qipi të fuqishëm, por është i përbërë nga një bashkëveprim i mrekullueshëm i teknologjisë së lartë si HDR, Super Bit Mapping HDR dhe Dynamic Contrast Enhancer. Ky TV vjen me kapacitet 16 GB,me WiFi, Bluetooth, USB HDD, DVB-C / T / T2 / S / S2. dhe klasa e energjisë A.   ",1337.15,256232
"Televizor Hyundai ULW 50TS643, 50 "" (127cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizor SMART me diagonale 127 cm. Shijoni imazhe mahnitëse superiore nga realiteti, i cili shkon paralelisht me performancën e jashtëzakonshme audio të televizorit. E gjithë kjo plotësohet nga funksione dhe kontrolle të mençura. Dolby Vision ju jep një pamje më të ndritshme, më të mprehtë me kontrast më të mirë, ngjyra të sakta, të zgjeruara dhe detaje vërtet të shkëlqyera që do t'ju tërheqin në mënyrë të vërtetë. Në bashkëpunim me HDR, nuk do të mund të tregoni ndryshimin midis imazhit në televizor dhe botës reale. Televizori mund të riprodhojë një gamë më të gjerë të shkëlqimit dhe zonat e fshehura më parë të hijet e errëta dhe rrezet e diellit tani do të jenë plot qartësi dhe detaje. Me Clear Picture Motion, televizori juaj është një zgjedhje e shkëlqyeshme kur shikoni sporte, gara ose filma aksioni. Kjo për shkak se është e përkryer për shfaqjen e skenave me hapa të shpejtë. Televizori është një investim i shkëlqyeshëm falë akorduesit T2, kështu që ju jeni të përgatitur bukur të ndryshoni kaloni nga DVBT në DVB T2 në HEVC 265. Skylink Fast Scan është një veçori që eliminon nevojën për të akorduar ose azhurnuar me dorë kanalet televizive. Skylink Fast Scan do ta bëjë atë për ju - d.m.th. automatikisht akordon menunë e programit Skylink në televizorin tuaj dhe e mban atë të azhurnuar. Televizori ka Wi-Fi të integruar që ju lejon të lidhni televizorin tuaj SMART me internet pa kabllo të panevojshme që thjesht ndërhyjnë dhe ngatërrojnë dizajnin e përgjithshëm të televizorit. Shfletuesi i hapur i internetit të televizorit plotësohet me shumë shije nga një numër i aplikacioneve të dobishme si YouTube, Facebook, Twitter dhe shumë më tepër.   ",446.02,272808
Televizor Samsung QE49LS01T - 123cm," Përshkrimi i produktit  Ka televizor ndërhturr një varg tiparesh të përsosura teknologjike për argëtimin tuaj maksimal. Ka diagonale 49 inç dhe ofron pamje fantastike të detajizuara me rezolucion 3840 x 2160 pikselë ndërsa përveç vizualitetit edhe pjesa e audios është e pastër dhe e fuqishme me kapacitet 40W. Televizori ka marrës të tipit DVB-C, DVB-S2, DVB-T2 (HEVC) dhe teknologji HDR10 +, HLG, QLED, Quantum HDR, Smart. Lidhet me pajisje përmes konektorëve HDMI, USB, jack 3.5 mm, audios optike dhe Cl. Mund të montohet edhe në mur. Ka energji të klasit A.   ",1148.64,283306
"Televizor LG 65NANO90, 65"" (164cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Fotografi, tingull, dizajn dhe funksion i jashtëzakonshëm - të gjitha të mishëruara në një pajisje të vetme, dhe kjo është ajo për çfarë kanë të bëjnë televizorët LG. Ky televizor është i pajisur me teknologji NanoCell. Kjo është një teknologjia më e mirë që përdor grimca nano 1nm, të cilat rrisin pastërtinë e ngjyrave duke filtruar. Ngjyrat e pastra janë më pas çelësi i një spektakli mahnitës vizual. Shijoni një imazh më të qartë dhe më të pasur 4K i cili gjithashtu plotëson vlerën CM të standardit ndërkombëtar. Për të mbajtur gjithçka në funksionim siç duhet, televizori është i pajisur me një procesor të fuqishëm të gjeneratës së 3-të Alpha 7, i cili do të kujdeset për gjithçka. Një përvojë befasuese audio-vizuale, plot ngjyra, tone të forta - të gjitha pa probleme dhe shpejt. Për më tepër, siguron që edhe një imazh me rezolucion të ulët të shndërrohet në një rezolucion më të lartë, sa më afër që të jetë e mundur me një imazh 4K. Zhysni veten në llojet e ndryshme të përmbajtjes në dispozicion në Apple TV +, Netflix dhe LG Channels. Gjithçka qartë në një vend. Thjesht uluni dhe argëtohuni. Shikoni të gjitha lëvizjet shpejt dhe qetë pa turbullira! Me funksionin Motion Pro, shikimi i transmetimeve sportive do të jetë pa asnjë mjegullim lëvizjeje, turbullim ose dridhje. Përveç kësaj, televiziori është i pajisur me një funksion praktik alarmi sportiv që ju informon para, gjatë dhe pas ndeshjes për momente të rëndësishme, edhe nëse jeni duke shikuar diçka tjetër. Shndërroni televiziorin tuaj LG në një panel kontrolli në shtëpi për të kontrolluar shtëpinë tuaj të mençur vetëm përmes zërit tuaj. Thjesht bëni një pyetje dhe teknologjitë e ndihmësve inteligjentë Google Assistant dhe Amazon Alexa do të kujdesen për gjithçka! Jeta me LG është kaq e thjeshtë. Ky është një televizor SMART LED me një diagonale prej 65 “ (164 cm) dhe rezolucion 4K (3840 x 2160 px). Marrësi është i llojit DVB-C / T / T2 / S / S2. Televizori mbështet HDR 10, Dolby Vision IQ, HbbTV, HLG, HEVC H.265, VP9, Nano Color, G-Sync, FreeSync, HGiG, HFR, 4S upscaler, ALLM dhe modalitetin Filmmaker. Sistemi i altoparlantëve është 2.0, fuqia 20 W. Poashtu televizori ofron mbështetje për Wi-Fi, DLNA dhe Miracast. E përfshirë në paketë është edhe një telekomandë. Klasa e efiçiencës së energjisë është A +.   ",1351.37,287916
"Televizor Samsung QE75Q950T, 75"" (189cm), 8K UHD, i zi"," Përshkrimi i produktit  Televizioni kryesor i linjës Samsung, i cili do të krijojë një atmosferë gjithëpërfshirëse plot pamje dhe zërim të përsosur në shtëpinë tuaj. Përgatituni për kënaqësi të vërtetë me ngjyra, imazhe të qarta, pa shkëlqim dhe detaje të mahnitshme - të gjitha kur ndizni TV. Filmi ose përvoja juaj e lojrave do të arrijë lartësi të reja me QLED 8K Q950T. Do të shikonit më kot një kornizë shqetësuese, ekrani i tij i Infinity është i veshur me një vijë ultra të hollë, falë së cilës do të tërhiqeni plotësisht në veprim. Zbuloni botën në ngjyra të reja dhe detaje në rezolucion të lartë 8K i përbërë nga 33 milion pikselë. QLED Q950T është i pajisur me një procesor inteligjent Quantum Processor 8K, i cili përdor teknologjinë 8K AI Upscaling për të krijuar tekstura të reja dhe për të rritur përmbajtjen në çdo cilësi në një nivel të lartë të rezolucionit 8K. Për më tepër, funksioni Adaptive Image mund të rregullojë nivelin e shkëlqimit në kohë reale në varësi të ndriçimit përreth. Ju mund të shijoni pamjen e përsosur gjatë gjithë ditës dhe në çdo kushte ndriçimi. Komponenti i tingullit është një pjesë e rëndësishme e çdo përvoje të filmit ose lojrave, kjo është arsyeja pse QLED Q950T është i pajisur me Motion Tracking Audio (OTS +), e cila krijon audio autentike rrethuese përmes altoparlantëve anësor, të sipërm dhe të poshtëm. Samsung është i kujdesshëm që dizajni minimalist i televizorëve të tyre të mos shqetësohet nga kabllot e pakëndëshme. Zgjidhja me një kabllo pothuajse të padukshme nuk është vetëm estetike, por edhe praktike - ju mund t'i lidhni të gjitha pajisjet tuaja të jashtme shumë lehtë dhe qartë. Shikoni shfaqjet tuaja të preferuara në QLED Q950T ndërsa pasqyroni ndërfaqen e celularit tuaj në ekran - me funksionin Multi View, ju mund ta ndani ekranin në dy pjesë dhe të kënaqeni dy herë më shumë. Përvojat e paharrueshme të lojërave ju presin në ekranin Q950T pa telashe për të shqyer falë mbështetjes së teknologjisë AMD FreeSync, e cila siguron një imazh të përsosur të qetë. Edhe skenat e veprimit me të vërtetë dinamike tani mund të shijohen pa ndonjë artifakte të lehta ose imazhe të paqarta. Edhe në një familje të zhurmshme, nuk do të ju mungojë një dialog i vetëm. Funksioni Auto Voice Amplification (AVA) ndjen nivelin e zhurmës së ambientit dhe automatikisht amplifikon vetëm komponentin e zërit të audios, kështu që nuk humbni kurrë në veprim. Kanalet televizive, aplikacionet transmetuese, konzolat e lojërave - e gjithë kjo dhe shumë më tepër mund të gjenden në ndërfaqen e qartë Smart Hub. Q950T lehtësohet më tej nga një kontrollues i vetëm, intuitiv One Remote me një dizajn elegant. Marrësi është i llojit DVB-C / T / T2 / S / S2. Karakteristika të tjera përfshijnë: Bluetooth, DLNA, HbbTV, riprodhimin përmes USB, regjistrimin përmes USB, TimeShift, kontrollin me anë të zërit, shfletuesin e uebit, O2 TV, Netflix, Skylink Live TV, HBO GO, Skylink FastScan, dekoderin Dolby Digital Plus dhe woofer-in e integruar. Klasa e energjisë është C.   ",7134.24,283229
